Latitud,Longitud,precip(mm)
-11.889630317999945,-76.45456695599995,0.13429534435272217
-11.889671325999927,-76.45345306399992,0.13429534435272217
-11.889116286999922,-76.45146179199992,0.13429534435272217
-11.888851165999938,-76.45024108899992,0.13429534435272217
-11.88855743399995,-76.4494018549999,0.13429534435272217
-11.887778281999942,-76.44753265399993,0.13429534435272217
-11.886996268999951,-76.44667053199993,0.13429534435272217
-11.885988234999957,-76.44606780999993,0.13429534435272217
-11.884960174999947,-76.44490051299994,0.13429534435272217
-11.88430118599996,-76.4439544679999,0.13429534435272217
-11.884137153999916,-76.44322967499994,0.13429534435272217
-11.884219169999938,-76.44246673599991,0.13429534435272217
-11.88323211699992,-76.43880462599992,0.13429534435272217
-11.882038115999933,-76.43617248499993,0.13429534435272217
-11.881545066999934,-76.4354095459999,0.13429534435272217
-11.880866050999941,-76.43397521999992,0.13429534435272217
-11.879426955999918,-76.43284606899994,0.13429534435272217
-11.879033088999961,-76.43220519999994,0.13429534435272217
-11.878540038999915,-76.43001556399992,0.13429534435272217
-11.877752303999955,-76.42905425999993,0.13429534435272217
-11.876791953999941,-76.42875671399992,0.13429534435272217
-11.875856399999918,-76.42851257299992,0.13429534435272217
-11.874329566999904,-76.42740631099991,0.13429534435272217
-11.873295783999936,-76.42708587599992,0.13429534435272217
-11.871768950999922,-76.42632293699995,0.13429534435272217
-11.870980262999922,-76.42575073199993,0.13429534435272217
-11.869379996999953,-76.42459869399994,0.13429534435272217
-11.867976188999933,-76.42437744099993,0.13429534435272217
-11.866966247999926,-76.42370605499991,0.13429534435272217
-11.866498946999911,-76.42319488499993,0.13429534435272217
-11.866343497999935,-76.42269134499992,0.13429534435272217
-11.865971564999938,-76.42259216299993,0.13429534435272217
-11.86562347399996,-76.42264556899994,0.13429534435272217
-11.865267753999944,-76.42294311499995,0.13429534435272217
-11.865021705999936,-76.42297363299991,0.13429534435272217
-11.864430427999935,-76.4227523799999,0.13429534435272217
-11.86374092099993,-76.42265319799992,0.13429534435272217
-11.862928390999912,-76.42235565199991,0.13429534435272217
-11.862361907999912,-76.42169189499992,0.13429534435272217
-11.861845015999904,-76.42058563199993,0.13429534435272217
-11.861401557999955,-76.41959381099991,0.13429534435272217
-11.860909461999938,-76.41806793199993,0.13429534435272217
-11.86041641199995,-76.41708373999995,0.13429534435272217
-11.860195159999932,-76.41637420699993,0.13429534435272217
-11.860243796999953,-76.41561126699992,0.13429534435272217
-11.860785483999905,-76.4153137209999,0.13429534435272217
-11.860884665999947,-76.4149398799999,0.13429534435272217
-11.86041641199995,-76.41420745799991,0.13429534435272217
-11.859733581999933,-76.41305541999992,0.13429534435272217
-11.858158111999956,-76.41051483199993,0.13429534435272217
-11.856113433999951,-76.40768432599992,0.13429534435272217
-11.855423926999947,-76.40657806399992,0.13429534435272217
-11.855153083999937,-76.40573883099995,0.13429534435272217
-11.85520267499993,-76.40433502199994,0.13429534435272217
-11.855645179999954,-76.40319824199992,0.13429534435272217
-11.855596541999944,-76.40278625499991,0.13429534435272217
-11.855103492999945,-76.40167236299993,0.13429534435272217
-11.854389190999939,-76.40022277799994,0.13429534435272217
-11.853238105999935,-76.39672851599994,0.13429534435272217
-11.852909087999933,-76.39550781199995,0.13429534435272217
-11.852615355999944,-76.39469146699992,0.13429534435272217
-11.851872443999923,-76.39314269999994,0.13429534435272217
-11.851460456999916,-76.39229583699995,0.13429534435272217
-11.85105705299992,-76.39144897499995,0.13429534435272217
-11.850529670999947,-76.39066314699994,0.13429534435272217
-11.849367141999949,-76.38967895499991,0.13429534435272217
-11.847564696999939,-76.38842773399995,0.13429534435272217
-11.846420287999933,-76.3875961299999,0.13429534435272217
-11.84536647799996,-76.38677215599995,0.13429534435272217
-11.84444141399996,-76.38547515899995,0.13429534435272217
-11.843688964999956,-76.3840637209999,0.13429534435272217
-11.842857360999915,-76.38228607199994,0.13429534435272217
-11.841925620999916,-76.38054656999992,0.13429534435272217
-11.840704917999915,-76.37864685099993,0.13429534435272217
-11.838922500999956,-76.37660217299992,0.13429534435272217
-11.837213515999906,-76.3752212519999,0.13429534435272217
-11.834788321999952,-76.37393951399991,0.13429534435272217
-11.833238601999938,-76.37284088099995,0.13429534435272217
-11.83208465599995,-76.37201690699993,0.13429534435272217
-11.830123900999922,-76.37003326399991,0.13429534435272217
-11.828534125999909,-76.36782836899994,0.13429534435272217
-11.827490806999947,-76.36659240699993,0.13429534435272217
-11.826418876999924,-76.36581420899995,0.13429534435272217
-11.824842452999917,-76.3646087649999,0.13429534435272217
-11.823672294999938,-76.36349487299992,0.13429534435272217
-11.822827338999957,-76.36260223399995,0.13429534435272217
-11.822027205999916,-76.36190032999991,0.13429534435272217
-11.821214675999954,-76.36125945999993,0.13429534435272217
-11.819983481999941,-76.36037445099993,0.13429534435272217
-11.819293975999926,-76.35975646999992,0.13429534435272217
-11.818431853999925,-76.35926055899995,0.13429534435272217
-11.817397117999917,-76.3583755489999,0.13429534435272217
-11.816978454999912,-76.35771179199992,0.13429534435272217
-11.816707610999913,-76.35709381099991,0.13429534435272217
-11.81609153699992,-76.35628509499992,0.13429534435272217
-11.815511702999913,-76.35531616199995,0.13429534435272217
-11.814835547999905,-76.3546371459999,0.13429534435272217
-11.81262493099996,-76.3539047239999,0.13429534435272217
-11.811781882999924,-76.35359954799992,0.13429534435272217
-11.811535834999916,-76.35300445599995,0.13429534435272217
-11.81165885899992,-76.35160064699994,0.13429534435272217
-11.81209754899993,-76.3487396239999,0.13429534435272217
-11.811966895999944,-76.3477630619999,0.13429534435272217
-11.811808585999927,-76.34677886999992,0.13429534435272217
-11.811271666999914,-76.34558105499991,0.13429534435272217
-11.810427665999953,-76.34419250499991,0.13429534435272217
-11.809442519999948,-76.3427886959999,0.13429534435272217
-11.808851241999946,-76.34212493899992,0.13429534435272217
-11.808309554999937,-76.34172820999993,0.13429534435272217
-11.806634902999917,-76.34150695799991,0.13429534435272217
-11.805525779999925,-76.3408889769999,0.13429534435272217
-11.804417609999916,-76.3403472899999,0.13429534435272217
-11.80345725999996,-76.34008026099991,0.13429534435272217
-11.80178260799994,-76.33943939199992,0.13429534435272217
-11.799614905999931,-76.33904266399992,0.13429534435272217
-11.797029494999947,-76.33889770499991,0.13429534435272217
-11.794590949999929,-76.33869934099994,0.13429534435272217
-11.793285369999921,-76.3385772709999,0.13429534435272217
-11.791733741999906,-76.3383560179999,0.13429534435272217
-11.791007995999905,-76.3374938959999,0.13429534435272217
-11.790176391999921,-76.33644866899994,0.13429534435272217
-11.789191245999916,-76.33589172399991,0.13429534435272217
-11.787251471999923,-76.33525085399992,0.13429534435272217
-11.78552722899991,-76.33512115499991,0.13429534435272217
-11.784511565999935,-76.33499908399995,0.13429534435272217
-11.783310889999939,-76.33389282199994,0.13429534435272217
-11.782110213999943,-76.33287811299994,0.13429534435272217
-11.78127956399993,-76.3318023679999,0.13429534435272217
-11.78109455099991,-76.33062744099993,0.13429534435272217
-11.781248092999931,-76.3294906619999,0.13429534435272217
-11.781771659999947,-76.32865905799991,0.13429534435272217
-11.78235626199995,-76.32776641799995,0.13429534435272217
-11.78238773299995,-76.32678222699991,0.13429534435272217
-11.78235626199995,-76.3258285519999,0.13429534435272217
-11.782756804999906,-76.32459258999995,0.13429534435272217
-11.783403396999915,-76.32333373999995,0.13429534435272217
-11.783680915999923,-76.32231903099995,0.13429534435272217
-11.783403396999915,-76.32136535599994,0.13429534435272217
-11.783556937999947,-76.32059478799994,0.13429534435272217
-11.783957480999959,-76.31976318399995,0.13429534435272217
-11.785188674999915,-76.31794738799994,0.13429534435272217
-11.786512374999916,-76.3163452149999,0.13429534435272217
-11.787190436999936,-76.31505584699994,0.13429534435272217
-11.788021087999937,-76.31403350799991,0.13429534435272217
-11.789807319999909,-76.31330108599991,0.13429534435272217
-11.789991378999957,-76.31262206999992,0.13429534435272217
-11.789622306999945,-76.31194305399993,0.13429534435272217
-11.788083075999907,-76.3112335209999,0.13429534435272217
-11.785907744999918,-76.30951690699993,0.13429534435272217
-11.784496306999927,-76.30782318099995,0.13429534435272217
-11.782726287999935,-76.30713653599992,0.13429534435272217
-11.78103256199995,-76.30658721899994,0.13429534435272217
-11.77798557299991,-76.3056030269999,0.13429534435272217
-11.776076316999934,-76.30474090599995,0.13429534435272217
-11.77212619799991,-76.30408477799995,0.13429534435272217
-11.770709990999933,-76.30343627899992,0.13429534435272217
-11.768598556999905,-76.30248260499991,0.13429534435272217
-11.766135215999952,-76.30171966599994,0.13429534435272217
-11.76480865499991,-76.30150604199991,0.13429534435272217
-11.762684821999926,-76.30043029799992,0.13429534435272217
-11.761299132999909,-76.29981231699992,0.13429534435272217
-11.75902080499992,-76.29784393299991,0.13429534435272217
-11.75788211799994,-76.29689025899995,0.13429534435272217
-11.756742476999932,-76.29571533199993,0.13429534435272217
-11.754834174999928,-76.29412078899992,0.13429534435272217
-11.753818511999953,-76.2934875489999,0.13429534435272217
-11.752513884999928,-76.29292297399991,0.13429534435272217
-11.751524924999956,-76.29191589399994,0.13429534435272217
-11.75055694599996,-76.29090118399995,0.13429534435272217
-11.749504088999913,-76.29000091599994,0.13429534435272217
-11.74736785899995,-76.28898620599995,0.13429534435272217
-11.74588489499996,-76.28850555399993,0.13429534435272217
-11.743864058999918,-76.28734588599991,0.13429534435272217
-11.741780280999933,-76.28499603299991,0.13429534435272217
-11.740736960999925,-76.28369903599992,0.13429534435272217
-11.739613532999954,-76.28217315699993,0.13429534435272217
-11.739192008999908,-76.28128814699994,0.13429534435272217
-11.738918303999924,-76.2805862429999,0.13429534435272217
-11.738328933999924,-76.27980804399994,0.13429534435272217
-11.737676619999945,-76.27802276599994,0.13429534435272217
-11.737339972999905,-76.27732849099993,0.13429534435272217
-11.736498832999928,-76.27587890599995,0.13429534435272217
-11.735930442999916,-76.27444457999991,0.13429534435272217
-11.73584556599991,-76.27397918699995,0.13429534435272217
-11.735740661999955,-76.27303314199992,0.13429534435272217
-11.73542499499996,-76.27162170399993,0.13429534435272217
-11.734793662999948,-76.27086639399994,0.13429534435272217
-11.733173369999918,-76.27072143599992,0.13429534435272217
-11.73239517199994,-76.27014923099995,0.13429534435272217
-11.732245444999933,-76.26991271999992,0.13429534435272217
-11.731762885999956,-76.26909637499995,0.13429534435272217
-11.731574058999911,-76.26647186299994,0.13429534435272217
-11.73186874399994,-76.26550292999991,0.13429534435272217
-11.732184409999945,-76.26451110799991,0.13429534435272217
-11.732583999999918,-76.26377105699993,0.13429534435272217
-11.73325729399994,-76.26278686499995,0.13429534435272217
-11.734183310999924,-76.25956726099992,0.13429534435272217
-11.73456191999992,-76.2580718989999,0.13429534435272217
-11.735130309999931,-76.25752258299991,0.13429534435272217
-11.736225127999944,-76.25729370099992,0.13429534435272217
-11.736877440999933,-76.2568893429999,0.13429534435272217
-11.73706626899991,-76.25655364999994,0.13429534435272217
-11.737466811999923,-76.25613403299991,0.13429534435272217
-11.73788738299993,-76.25584411599993,0.13429534435272217
-11.737676619999945,-76.2556304929999,0.13429534435272217
-11.736982345999934,-76.25556945799991,0.13429534435272217
-11.736037253999939,-76.25595855699993,0.13429534435272217
-11.734941482999943,-76.25670623799994,0.13429534435272217
-11.734162330999936,-76.25727081299993,0.13429534435272217
-11.733551978999913,-76.25859832799995,0.13429534435272217
-11.733173369999918,-76.25954437299993,0.13429534435272217
-11.733068465999906,-76.2603225709999,0.13429534435272217
-11.733225821999952,-76.26077270499991,0.13429534435272217
-11.733278274999918,-76.26093292199994,0.13429534435272217
-11.732688903999929,-76.26213073699995,0.13429534435272217
-11.731258391999916,-76.26442718499993,0.13429534435272217
-11.730900763999955,-76.26514434799992,0.13429534435272217
-11.73010063199996,-76.26570892299992,0.13429534435272217
-11.729343413999914,-76.26575469999995,0.13429534435272217
-11.728754043999913,-76.2656936649999,0.13429534435272217
-11.727554320999957,-76.2656936649999,0.13429534435272217
-11.726670264999939,-76.26600646999992,0.13429534435272217
-11.725323676999949,-76.2666549679999,0.13429534435272217
-11.724018096999941,-76.26750183099995,0.13429534435272217
-11.723114013999918,-76.26786041299994,0.13429534435272217
-11.722019195999906,-76.26806640599995,0.13429534435272217
-11.720925330999933,-76.2681732179999,0.13429534435272217
-11.720125197999948,-76.26819610599995,0.13429534435272217
-11.71907329599992,-76.26798248299991,0.13429534435272217
-11.718294143999913,-76.26811218299991,0.13429534435272217
-11.717746734999935,-76.26842498799994,0.13429534435272217
-11.717052459999934,-76.26884460399992,0.13429534435272217
-11.715789794999921,-76.26911926299994,0.13429534435272217
-11.71526336699992,-76.26918029799992,0.13429534435272217
-11.714422225999954,-76.26905822799995,0.13429534435272217
-11.713853835999942,-76.26908111599994,0.13429534435272217
-11.712885856999947,-76.26969146699992,0.13429534435272217
-11.712296485999957,-76.2697906489999,0.13429534435272217
-11.711853980999933,-76.26970672599992,0.13429534435272217
-11.71128654499995,-76.2692642209999,0.13429534435272217
-11.710948943999938,-76.2687377929999,0.13429534435272217
-11.710906981999926,-76.26779174799992,0.13429534435272217
-11.710633277999932,-76.26714324999995,0.13429534435272217
-11.709939002999931,-76.2666168209999,0.13429534435272217
-11.708816527999943,-76.26615905799991,0.13429534435272217
-11.707972526999924,-76.2658081049999,0.13429534435272217
-11.707400321999955,-76.26520538299991,0.13429534435272217
-11.706610679999926,-76.26506805399993,0.13429534435272217
-11.705793380999921,-76.26518249499992,0.13429534435272217
-11.705194472999949,-76.26518249499992,0.13429534435272217
-11.704213141999958,-76.26575469999995,0.13429534435272217
-11.70336914099994,-76.26610565199991,0.13429534435272217
-11.702334403999942,-76.26583099399994,0.13429534435272217
-11.701408385999912,-76.26528930699993,0.13429534435272217
-11.699855803999924,-76.2641754149999,0.13429534435272217
-11.698874473999922,-76.2635726929999,0.13429534435272217
-11.697131156999944,-76.26289367699991,0.13429534435272217
-11.695714950999957,-76.26264953599991,0.13429534435272217
-11.694979667999917,-76.26226806599993,0.13429534435272217
-11.694348334999916,-76.26170349099993,0.13429534435272217
-11.693644523999922,-76.26071166999992,0.13429534435272217
-11.692882537999935,-76.26030731199995,0.13429534435272217
-11.69187450399994,-76.2603607179999,0.13429534435272217
-11.691139220999958,-76.25997924799992,0.13429534435272217
-11.69043064099992,-76.25930023199993,0.13429534435272217
-11.689259528999912,-76.2590255739999,0.13429534435272217
-11.687461852999945,-76.25883483899992,0.13429534435272217
-11.686372756999958,-76.25856018099995,0.13429534435272217
-11.685882567999954,-76.25782775899995,0.13429534435272217
-11.685800551999932,-76.25659942599992,0.13429534435272217
-11.68533706699992,-76.25605773899991,0.13429534435272217
-11.684601783999938,-76.25581359899991,0.13429534435272217
-11.684029578999912,-76.25592040999993,0.13429534435272217
-11.683485030999918,-76.25646209699994,0.13429534435272217
-11.683103560999939,-76.25659942599992,0.13429534435272217
-11.682395934999931,-76.25643920899995,0.13429534435272217
-11.682095527999934,-76.25594329799992,0.13429534435272217
-11.681496619999905,-76.25553893999995,0.13429534435272217
-11.680761336999922,-76.25553893999995,0.13429534435272217
-11.680353164999929,-76.25575256299993,0.13429534435272217
-11.679753303999917,-76.25627136199995,0.13429534435272217
-11.678990363999958,-76.25646209699994,0.13429534435272217
-11.677873610999939,-76.25630187999991,0.13429534435272217
-11.676566123999919,-76.25564575199991,0.13429534435272217
-11.675722121999911,-76.25534820599995,0.13429534435272217
-11.674904822999906,-76.25534820599995,0.13429534435272217
-11.673460959999943,-76.25548553499993,0.13429534435272217
-11.672562598999946,-76.25534820599995,0.13429534435272217
-11.670737266999936,-76.25526428199993,0.13429534435272217
-11.669348716999934,-76.25479888899991,0.13429534435272217
-11.66853141799993,-76.25411987299992,0.13429534435272217
-11.667877196999939,-76.25314331099992,0.13429534435272217
-11.66776561699993,-76.25224304199992,0.13429534435272217
-11.666951179999955,-76.25118255599995,0.13429534435272217
-11.666079520999915,-76.24979400599995,0.13429534435272217
-11.665455817999941,-76.24943542499994,0.13429534435272217
-11.664526938999927,-76.24894714399994,0.13429534435272217
-11.663954734999948,-76.2482681269999,0.13429534435272217
-11.663709640999912,-76.24752807599992,0.13429534435272217
-11.663709640999912,-76.24630737299992,0.13429534435272217
-11.66324710799995,-76.24502563499993,0.13429534435272217
-11.662702559999957,-76.24417877199994,0.13429534435272217
-11.662102698999945,-76.24317169199992,0.13429534435272217
-11.66142177599994,-76.24232482899993,0.13429534435272217
-11.660577773999933,-76.24202728299991,0.13429534435272217
-11.659542083999952,-76.24161529499992,0.13429534435272217
-11.658044814999926,-76.24096679699994,0.13429534435272217
-11.657199859999935,-76.24074554399994,0.13429534435272217
-11.656083106999915,-76.24015045199991,0.13429534435272217
-11.655320167999946,-76.23971557599992,0.13429534435272217
-11.654612540999949,-76.23965454099994,0.13429534435272217
-11.654257773999916,-76.23963165299995,0.13429534435272217
-11.653849601999923,-76.2391967769999,0.13429534435272217
-11.652951240999926,-76.23777770999993,0.13429534435272217
-11.65134334599992,-76.2355728149999,0.13429534435272217
-11.650009154999907,-76.23426818799993,0.13429534435272217
-11.64815711999995,-76.23293304399994,0.13429534435272217
-11.646849631999942,-76.23252105699993,0.13429534435272217
-11.645813941999904,-76.23217010499991,0.13429534435272217
-11.644479751999938,-76.23159789999994,0.13429534435272217
-11.641647338999917,-76.2309722899999,0.13429534435272217
-11.639950751999947,-76.23101806599993,0.13429534435272217
-11.638465880999945,-76.2309722899999,0.13429534435272217
-11.636608123999906,-76.2308044429999,0.13429534435272217
-11.635953902999915,-76.23042297399991,0.13429534435272217
-11.635491370999944,-76.23033904999994,0.13429534435272217
-11.635164260999943,-76.23047637899992,0.13429534435272217
-11.632848739999929,-76.23252105699993,0.13429534435272217
-11.630676269999924,-76.23356628399995,0.13429534435272217
-11.629552840999906,-76.23355865499991,0.13429534435272217
-11.627837180999904,-76.23377227799995,0.13429534435272217
-11.62606620799994,-76.23407745399993,0.13429534435272217
-11.624595641999917,-76.23404693599991,0.13429534435272217
-11.623070716999905,-76.23494720499991,0.13429534435272217
-11.622444152999947,-76.23519134499992,0.13429534435272217
-11.621436118999952,-76.23516082799995,0.13429534435272217
-11.620809554999937,-76.2349700929999,0.13429534435272217
-11.61887550399996,-76.23524475099993,0.13429534435272217
-11.614571570999942,-76.2367172239999,0.13429534435272217
-11.608933448999949,-76.2394409179999,0.13429534435272217
-11.606155395999906,-76.24047851599994,0.13429534435272217
-11.605338096999958,-76.24069213899992,0.13429534435272217
-11.60435771899995,-76.24031066899994,0.13429534435272217
-11.603567122999948,-76.23905944799992,0.13429534435272217
-11.602941512999905,-76.23824310299995,0.13429534435272217
-11.60201454199995,-76.23753356899994,0.13429534435272217
-11.601742743999921,-76.23668670699993,0.13429534435272217
-11.601797103999957,-76.23581695599995,0.13429534435272217
-11.601879119999921,-76.23521423299991,0.13429534435272217
-11.602504729999907,-76.23470306399992,0.13429534435272217
-11.60324096699992,-76.23477935799991,0.13429534435272217
-11.604139327999917,-76.23535156299994,0.13429534435272217
-11.605310439999926,-76.23597717299992,0.13429534435272217
-11.60724449199995,-76.23619842499994,0.13429534435272217
-11.610295295999947,-76.23571014399994,0.13429534435272217
-11.61705017099996,-76.23355865499991,0.13429534435272217
-11.620536803999926,-76.2323608399999,0.13429534435272217
-11.62228012099996,-76.2317581179999,0.13429534435272217
-11.624786376999907,-76.23052978499993,0.13429534435272217
-11.627019881999956,-76.22952270499991,0.13429534435272217
-11.62846374499992,-76.22911834699994,0.13429534435272217
-11.629607200999942,-76.22887420699993,0.13429534435272217
-11.630261420999943,-76.22870635999993,0.13429534435272217
-11.630642890999923,-76.22811126699992,0.13429534435272217
-11.630452155999933,-76.22669219999995,0.13429534435272217
-11.629689216999907,-76.2251129149999,0.13429534435272217
-11.628817557999923,-76.22364044199992,0.13429534435272217
-11.627809524999918,-76.22315216099992,0.13429534435272217
-11.625439643999925,-76.22271728499993,0.13429534435272217
-11.62337017099992,-76.22235870399993,0.13429534435272217
-11.622362136999925,-76.22176361099991,0.13429534435272217
-11.620809554999937,-76.2205123899999,0.13429534435272217
-11.619556426999907,-76.21955871599994,0.13429534435272217
-11.615797996999959,-76.21564483599991,0.13429534435272217
-11.614295005999907,-76.21385192899993,0.13429534435272217
-11.612493514999926,-76.21231841999992,0.13429534435272217
-11.61071109799991,-76.21038818399995,0.13429534435272217
-11.609652518999951,-76.20836639399994,0.13429534435272217
-11.60886096999991,-76.20722198499993,0.13429534435272217
-11.608219146999943,-76.2062911989999,0.13429534435272217
-11.60726737999994,-76.20510101299993,0.13429534435272217
-11.606576919999952,-76.2041549679999,0.13429534435272217
-11.605625152999949,-76.20367431599993,0.13429534435272217
-11.604958533999934,-76.20269775399993,0.13429534435272217
-11.604458808999937,-76.2012023929999,0.13429534435272217
-11.604411124999956,-76.20015716599994,0.13429534435272217
-11.605077743999914,-76.19867706299993,0.13429534435272217
-11.606053351999947,-76.19839477499994,0.13429534435272217
-11.607457160999957,-76.1982955929999,0.13429534435272217
-11.608171462999906,-76.19792175299995,0.13429534435272217
-11.608338355999933,-76.19727325399992,0.13429534435272217
-11.608361243999923,-76.19608306899994,0.13429534435272217
-11.608266829999934,-76.19506072999991,0.13429534435272217
-11.60845661199994,-76.19429779099994,0.13429534435272217
-11.609266280999918,-76.19254302999991,0.13429534435272217
-11.62355518299995,-75.99559020999993,0.13429534435272217
-11.623346328999958,-75.99791717499994,0.13429534435272217
-11.623285293999913,-75.99871063199993,0.13429534435272217
-11.62315654799994,-75.9999923709999,0.13429534435272217
-11.623050689999957,-76.00117492699991,0.13429534435272217
-11.622982978999914,-76.00243377699991,0.13429534435272217
-11.622805594999932,-76.00344848599991,0.13429534435272217
-11.622671126999933,-76.00439453099995,0.13429534435272217
-11.62237358099992,-76.00571441699992,0.13429534435272217
-11.622184752999942,-76.00757598899992,0.13429534435272217
-11.62180709799992,-76.0098724369999,0.13429534435272217
-11.621367454999927,-76.01192474399994,0.13429534435272217
-11.62104988099992,-76.01469421399992,0.13429534435272217
-11.620992660999946,-76.01611328099995,0.13429534435272217
-11.620862006999914,-76.01932525599995,0.13429534435272217
-11.620592116999944,-76.02043151899994,0.13429534435272217
-11.620673179999926,-76.02156829799992,0.13429534435272217
-11.620565413999941,-76.0221557619999,0.13429534435272217
-11.620160102999932,-76.02310180699993,0.13429534435272217
-11.619916915999909,-76.02407836899994,0.13429534435272217
-11.619809150999913,-76.02539825399992,0.13429534435272217
-11.619997977999958,-76.0265884399999,0.13429534435272217
-11.620456695999906,-76.02783203099995,0.13429534435272217
-11.620727538999915,-76.0290679929999,0.13429534435272217
-11.62091636699995,-76.03015136699992,0.13429534435272217
-11.621334075999926,-76.03165435799991,0.13429534435272217
-11.621845244999918,-76.03264617899993,0.13429534435272217
-11.622212409999918,-76.03360748299991,0.13429534435272217
-11.622697829999936,-76.03476715099993,0.13429534435272217
-11.623508452999943,-76.03690338099995,0.13429534435272217
-11.624533652999958,-76.03889465299994,0.13429534435272217
-11.625829696999915,-76.04041290299995,0.13429534435272217
-11.625991820999957,-76.04159545899995,0.13429534435272217
-11.625802993999912,-76.04267883299991,0.13429534435272217
-11.626180648999934,-76.0439224239999,0.13429534435272217
-11.626478194999947,-76.04489135699993,0.13429534435272217
-11.626991271999941,-76.04645538299991,0.13429534435272217
-11.627557754999941,-76.04783630399993,0.13429534435272217
-11.628259658999923,-76.04931640599995,0.13429534435272217
-11.629096984999933,-76.05107116699992,0.13429534435272217
-11.630176543999937,-76.05290985099992,0.13429534435272217
-11.630959510999958,-76.05426025399993,0.13429534435272217
-11.632309913999904,-76.0560150149999,0.13429534435272217
-11.63333606699996,-76.05736541699991,0.13429534435272217
-11.634523391999949,-76.05941772499995,0.13429534435272217
-11.635298728999942,-76.06063079799992,0.13429534435272217
-11.635954856999945,-76.06160736099991,0.13429534435272217
-11.636981009999943,-76.06306457499994,0.13429534435272217
-11.637871741999959,-76.06441497799995,0.13429534435272217
-11.638669967999931,-76.0657424929999,0.13429534435272217
-11.639877318999936,-76.0670013429999,0.13429534435272217
-11.64053535499994,-76.0676574709999,0.13429534435272217
-11.641264914999908,-76.06822967499994,0.13429534435272217
-11.642474173999915,-76.0688781739999,0.13429534435272217
-11.64420795399991,-76.06948852499994,0.13429534435272217
-11.646040915999947,-76.07022094699994,0.13429534435272217
-11.647710799999913,-76.07103729199991,0.13429534435272217
-11.648622512999907,-76.07158660899995,0.13429534435272217
-11.649966239999912,-76.07235717799995,0.13429534435272217
-11.65111255599993,-76.07288360599995,0.13429534435272217
-11.65296268499992,-76.07401275599995,0.13429534435272217
-11.654125213999919,-76.07493591299993,0.13429534435272217
-11.655188559999942,-76.07600402799994,0.13429534435272217
-11.656052588999955,-76.07688140899995,0.13429534435272217
-11.657008170999916,-76.0777816769999,0.13429534435272217
-11.657864570999948,-76.07846832299992,0.13429534435272217
-11.65875720999992,-76.07918548599991,0.13429534435272217
-11.659964560999924,-76.08023071299993,0.13429534435272217
-11.660739898999907,-76.08128356899994,0.13429534435272217
-11.661766051999905,-76.08252716099992,0.13429534435272217
-11.66280841799994,-76.08377075199991,0.13429534435272217
-11.664006232999952,-76.08509063699995,0.13429534435272217
-11.664654731999917,-76.08641815199991,0.13429534435272217
-11.665141105999908,-76.08733367899993,0.13429534435272217
-11.665896415999953,-76.0882263179999,0.13429534435272217
-11.667139052999914,-76.0891418459999,0.13429534435272217
-11.668299674999957,-76.08979034399994,0.13429534435272217
-11.66945743599996,-76.09024047899993,0.13429534435272217
-11.67008317099993,-76.09046151799993,0.13429534435272217
-11.670558928999924,-76.09062957799995,0.13429534435272217
-11.671767234999948,-76.09146881099991,0.13429534435272217
-11.67239761399992,-76.09217834499992,0.13429534435272217
-11.673126220999904,-76.09314727799995,0.13429534435272217
-11.673774718999937,-76.09387969999995,0.13429534435272217
-11.674713134999934,-76.09447479199991,0.13429534435272217
-11.67599391899995,-76.09481048599991,0.13429534435272217
-11.676857947999906,-76.09527587899993,0.13429534435272217
-11.677934646999915,-76.09601592999991,0.13429534435272217
-11.678659438999944,-76.09626769999994,0.13429534435272217
-11.680020331999913,-76.0967483519999,0.13429534435272217
-11.681022643999938,-76.09730529799992,0.13429534435272217
-11.681794166999907,-76.0980834959999,0.13429534435272217
-11.681959151999934,-76.0982513429999,0.13429534435272217
-11.682581901999924,-76.09886169399994,0.13429534435272217
-11.682528495999918,-76.09972381599994,0.13429534435272217
-11.682770728999913,-76.10040283199993,0.13429534435272217
-11.683445929999948,-76.10089111299993,0.13429534435272217
-11.684741973999905,-76.10140228299991,0.13429534435272217
-11.685173987999917,-76.10175323499993,0.13429534435272217
-11.68528175399996,-76.1025924679999,0.13429534435272217
-11.685470580999947,-76.1032104489999,0.13429534435272217
-11.685794829999907,-76.1036987299999,0.13429534435272217
-11.68652439099992,-76.10391235399993,0.13429534435272217
-11.68722629499996,-76.10445404099994,0.13429534435272217
-11.687252997999906,-76.10504913299991,0.13429534435272217
-11.687169074999929,-76.10588836699992,0.13429534435272217
-11.68749618499993,-76.10636901899994,0.13429534435272217
-11.688522338999917,-76.10720825199991,0.13429534435272217
-11.69030380199996,-76.10861206099992,0.13429534435272217
-11.692031859999929,-76.10971832299992,0.13429534435272217
-11.693327903999943,-76.1106643679999,0.13429534435272217
-11.694515227999943,-76.11114501999992,0.13429534435272217
-11.695784568999954,-76.11117553699995,0.13429534435272217
-11.69672965999996,-76.11157989499992,0.13429534435272217
-11.697512626999924,-76.1120147709999,0.13429534435272217
-11.697863578999943,-76.11266326899994,0.13429534435272217
-11.697890281999946,-76.11403655999993,0.13429534435272217
-11.697917937999932,-76.11470794699994,0.13429534435272217
-11.698052405999931,-76.11524963399995,0.13429534435272217
-11.698484420999932,-76.1157379149999,0.13429534435272217
-11.698538779999922,-76.11633300799991,0.13429534435272217
-11.69783687599994,-76.1168441769999,0.13429534435272217
